beer_name,brewery_name,beer_type,beer_abv,beer_ibu,comment,venue_name,venue_city,venue_state,venue_lat,venue_lng,rating_score,created_at,checkin_url,beer_url,brewery_url,brewery_country,brewery_city,brewery_state
San Fran Disco,Heist Brewery (NC),American Pale Ale,5.5,0,Interesting flavour,Heist Brewery,Charlotte,NC,35.2453,-80.8094,3.5,4/12/15 15:46,https://untappd.com/c/172354883,https://untappd.com/beer/608496,https://untappd.com/brewery/38545,United States,Charlotte,NC
Out To Pasture,Heist Brewery (NC),Saison / Farmhouse Ale,7.5,30,,Heist Brewery,Charlotte,NC,35.2453,-80.8094,3.5,4/12/15 15:51,https://untappd.com/c/172357327,https://untappd.com/beer/639336,https://untappd.com/brewery/38545,United States,Charlotte,NC
Grand Optimist,Heist Brewery (NC),Imperial / Double IPA,9.5,100,Citrus hop bomb! IBU 100,Heist Brewery,Charlotte,NC,35.2453,-80.8094,5,4/12/15 15:54,https://untappd.com/c/172358415,https://untappd.com/beer/1027354,https://untappd.com/brewery/38545,United States,Charlotte,NC
Turbodog,Abita Brewing Company,English Brown Ale,5.6,28,,The Big Easy Raleigh,Raleigh,NC,35.7774,-78.6394,4,4/17/15 21:21,https://untappd.com/c/173723442,https://untappd.com/beer/5047,https://untappd.com/brewery/10,United States,Abita Springs,LA
Blue,SweetWater Brewing Company ,Fruit Beer,4.6,7,,Nash Square,Raleigh,NC,35.7778,-78.6427,4,4/17/15 22:44,https://untappd.com/c/173783253,https://untappd.com/beer/4511,https://untappd.com/brewery/1224,United States,Atlanta,GA
Negra Modelo,Grupo Modelo S.A. de C.V.,Vienna Lager,5.3,0,,El Rodeo,Raleigh,NC,35.7755,-78.6368,4,4/19/15 19:14,https://untappd.com/c/174647407,https://untappd.com/beer/5852,https://untappd.com/brewery/618,Mexico,Mexico City,Distrito Federal
Spaten MÃ_nchner Hell / Premium Lager,Spaten-Franziskaner-LÃ¶wenbrÃ_u-Gruppe,Helles Lager,5.2,21,,Flying Saucer Draught Emporium,Raleigh,NC,35.78,-78.6449,3.5,4/20/15 19:20,https://untappd.com/c/174846659,https://untappd.com/beer/1633,https://untappd.com/brewery/1176,Germany,MÃ_nchen,
Pub Ale,Boddington's Brewery,English Bitter,4.7,0,Can't go wrong with a Boddys,Flying Saucer Draught Emporium,Raleigh,NC,35.78,-78.6449,5,4/20/15 19:33,https://untappd.com/c/174851336,https://untappd.com/beer/1536,https://untappd.com/brewery/148,England,Shamlesbury,"Lancashire, PR5 0XD"
Delirium Tremens,Brouwerij Huyghe,Belgian Blonde / Golden,8.5,26,Strong,Flying Saucer Draught Emporium,Raleigh,NC,35.78,-78.6449,4,4/20/15 19:53,https://untappd.com/c/174858207,https://untappd.com/beer/4485,https://untappd.com/brewery/285,Belgium,Melle,Oost-Vlaanderen
Smithwick's Draught / Premium Irish Ale / Red Ale,Guinness,Irish Red Ale,4.5,0,Slightly sweet. Good.,Flying Saucer Draught Emporium,Raleigh,NC,35.78,-78.6449,4,4/20/15 19:59,https://untappd.com/c/174860564,https://untappd.com/beer/13388,https://untappd.com/brewery/49,Ireland,Dublin 8,Ireland
Young's Double Chocolate Stout,Charles Wells Brewery,Milk / Sweet Stout,5.2,25,,Flying Saucer Draught Emporium,Raleigh,NC,35.78,-78.6449,4.5,4/20/15 20:10,https://untappd.com/c/174864510,https://untappd.com/beer/130571,https://untappd.com/brewery/1348,England,Bedford,"Bedfordshire, MK40 4LU"
Framboise,Brouwerij Lindemans,Lambic,2.5,0,"Too sweet, especially when mixed with a chocolate stout!",Flying Saucer Draught Emporium,Raleigh,NC,35.78,-78.6449,2.5,4/20/15 21:36,https://untappd.com/c/174897362,https://untappd.com/beer/2329,https://untappd.com/brewery/288,Belgium,Vlezenbeek,Vlaams-Brabant
Samuel Adams Summer Ale,Boston Beer Company (Samuel Adams),American Pale Wheat Ale,5.3,7,Great on a summers day!,Lonnie Poole Golf Course,Raleigh,NC,35.7601,-78.6773,4,4/21/15 13:13,https://untappd.com/c/174968038,https://untappd.com/beer/3916,https://untappd.com/brewery/157,United States,Boston,MA
Golden Fleece Belgian Pale Ale (Cabernet Barrel),Quest Brewing Co.,Belgian Pale Ale,4.5,0,,The Borough,Raleigh,NC,35.7798,-78.6435,4,4/22/15 20:48,https://untappd.com/c/175295417,https://untappd.com/beer/577641,https://untappd.com/brewery/38346,United States,Greenville,SC
Wildflower Witbier,Natty Greene's Brewing Co.,Witbier,4.5,0,,,,,,,4,4/22/15 21:58,https://untappd.com/c/175325783,https://untappd.com/beer/8576,https://untappd.com/brewery/2010,United States,Greensboro,NC
Tecate,CervecerÃ_a CuauhtÃ©moc Moctezuma S.A. de C.V.,North American Adjunct Lager,4.5,0,,El Rodeo,Raleigh,NC,35.7755,-78.6368,3.5,4/24/15 21:20,https://untappd.com/c/175937335,https://untappd.com/beer/5880,https://untappd.com/brewery/360,Mexico,Monterrey,Nuevo LeÃ_n
Blue,SweetWater Brewing Company ,Fruit Beer,4.6,7,,Brewgaloo 2015,Raleigh,NC,35.7768,-78.6394,4,4/25/15 22:39,https://untappd.com/c/176612764,https://untappd.com/beer/4511,https://untappd.com/brewery/1224,United States,Atlanta,GA
#9,Magic Hat Brewing Company,American Pale Ale,5.1,20,,The Borough,Raleigh,NC,35.7798,-78.6435,4.5,4/25/15 23:24,https://untappd.com/c/176638027,https://untappd.com/beer/3776,https://untappd.com/brewery/812,United States,South Burlington,VT
DreamWeaver Wheat,TrÃ¶egs Independent Brewing,Hefeweizen,4.8,15,,Tyler's Restaurant & Taproom,Raleigh,NC,35.789,-78.6389,4.5,4/27/15 19:00,https://untappd.com/c/177132022,https://untappd.com/beer/31284,https://untappd.com/brewery/2583,United States,Hershey,PA
Cottontown Lager,Deep River Brewing Company,Blonde Lager,4.5,11,Good but too much gas!,Tyler's Restaurant & Taproom,Raleigh,NC,35.789,-78.6389,3,4/27/15 19:40,https://untappd.com/c/177144967,https://untappd.com/beer/637829,https://untappd.com/brewery/20959,United States,Clayton,NC
Salva Vida,CervecerÃ_a HondureÃ±a,North American Adjunct Lager,4.8,0,Honduran national beer!,International Foods,Raleigh,NC,35.7345,-78.6532,4.25,4/29/15 18:42,https://untappd.com/c/177521910,https://untappd.com/beer/12366,https://untappd.com/brewery/5055,Honduras,"504 San Pedro Sula,",Cortes
Bud Light,Anheuser-Busch,American Light Lager,4.2,27,,ABC11 Eyewitness News Raleigh,Wake County,NC,35.776,-78.6394,3,5/2/15 15:06,https://untappd.com/c/178513870,https://untappd.com/beer/3784,https://untappd.com/brewery/44,United States,St. Louis,MO
Corona Light,Grupo Modelo S.A. de C.V.,American Light Lager,4,0,,Dos Taquitos Xoco,Raleigh,NC,35.7855,-78.6472,4,5/8/15 21:08,https://untappd.com/c/180458498,https://untappd.com/beer/5849,https://untappd.com/brewery/618,Mexico,Mexico City,Distrito Federal
Bohemia ClÃ¡sica,CervecerÃ_a CuauhtÃ©moc Moctezuma S.A. de C.V.,Golden Lager,4.8,0,Great beer from Monterrey Mexico,Dos Taquitos Xoco,Raleigh,NC,35.7855,-78.6472,4.75,5/8/15 21:40,https://untappd.com/c/180483302,https://untappd.com/beer/7005,https://untappd.com/brewery/360,Mexico,Monterrey,Nuevo LeÃ_n
Bud Light Platinum,Anheuser-Busch,American Light Lager,6,0,,,,,,,4,5/10/15 0:51,https://untappd.com/c/181144834,https://untappd.com/beer/96975,https://untappd.com/brewery/44,United States,St. Louis,MO
Modelo Especial,Grupo Modelo S.A. de C.V.,Pilsner,4.5,0,Pint bottle :),El Rodeo,Raleigh,NC,35.7755,-78.6368,4.5,5/14/15 20:33,https://untappd.com/c/182337174,https://untappd.com/beer/6277,https://untappd.com/brewery/618,Mexico,Mexico City,Distrito Federal
Kentucky Triple Bourbon,River City Brewing Company (Florida),American Barleywine,11,0,,River City Brewing Company,Jacksonville,FL,30.3199,-81.6612,4.25,5/23/15 12:15,https://untappd.com/c/185284521,https://untappd.com/beer/992616,https://untappd.com/brewery/8511,United States,Jacksonville,FL
Jag Light,River City Brewing Company (Florida),Pilsner,0,0,Perfect antidote to a hot Florida summer,River City Brewing Company,Jacksonville,FL,30.3199,-81.6612,4.5,5/23/15 12:20,https://untappd.com/c/185286191,https://untappd.com/beer/93661,https://untappd.com/brewery/8511,United States,Jacksonville,FL
Belgian White,Blue Moon Brewing Company,Witbier,5.4,9,,Dave & Busters,Jacksonville,FL,30.2442,-81.587,4,5/23/15 21:41,https://untappd.com/c/185690873,https://untappd.com/beer/3839,https://untappd.com/brewery/127804,United States,Denver,CO
Belgian Pale Ale,Aardwolf Brewing Company,Belgian Pale Ale,5.9,0,,Fionn MacCool's,Jacksonville,FL,30.3243,-81.6592,4.5,5/24/15 18:56,https://untappd.com/c/186099106,https://untappd.com/beer/449417,https://untappd.com/brewery/57124,United States,Jacksonville,FL
312 Urban Wheat Ale,Goose Island Beer Co.,American Pale Wheat Ale,4.2,18,Great beer with the best view in town!,American Grill,Jacksonville,FL,30.3245,-81.6603,4.5,5/24/15 20:14,https://untappd.com/c/186153381,https://untappd.com/beer/5925,https://untappd.com/brewery/2898,United States,Chicago,IL
1901 Red Ale,Bold City Brewery,American Amber / Red Ale,8,0,Strong ale from Jacksonville,American Grill,Jacksonville,FL,30.3245,-81.6603,4,5/24/15 21:02,https://untappd.com/c/186186552,https://untappd.com/beer/14931,https://untappd.com/brewery/1471,United States,Jacksonville,FL
Corona Light,Grupo Modelo S.A. de C.V.,American Light Lager,4,0,,La Rancherita,Raleigh,NC,35.7876,-78.6671,3.25,5/26/15 18:36,https://untappd.com/c/186711134,https://untappd.com/beer/5849,https://untappd.com/brewery/618,Mexico,Mexico City,Distrito Federal
Paycheck,Fullsteam Brewery,Czech Pilsener,4.2,20,Little gassy,The Borough,Raleigh,NC,35.7798,-78.6435,3.5,5/27/15 20:51,https://untappd.com/c/186965659,https://untappd.com/beer/1041913,https://untappd.com/brewery/1824,United States,Durham,NC
Pinner Throwback IPA,Oskar Blues Brewery,Session IPA,4.9,35,Very fruity,Village Draft House,Raleigh,NC,35.7899,-78.6607,4,5/28/15 18:48,https://untappd.com/c/187158228,https://untappd.com/beer/912790,https://untappd.com/brewery/956,United States,Longmont,CO
Landshark Lager,Margaritaville Brewing Company,North American Adjunct Lager,4.7,0,Not the best beer but the location makes up for it.,Landshark Bar & Grill,Myrtle Beach,SC,33.6939,-78.8775,3.5,5/30/15 12:50,https://untappd.com/c/187844956,https://untappd.com/beer/4721,https://untappd.com/brewery/826,United States,St. Louis,MO
Kalik,Commonwealth Brewery,North American Adjunct Lager,5.2,0,I'd happily drink this in the Bahamas,Banditos,Myrtle Beach,SC,33.6962,-78.8749,4.25,5/30/15 18:57,https://untappd.com/c/188124306,https://untappd.com/beer/17190,https://untappd.com/brewery/4527,Bahamas,Nassau,
Sol,CervecerÃ_a CuauhtÃ©moc Moctezuma S.A. de C.V.,North American Adjunct Lager,4.5,0,,El Rodeo,Raleigh,NC,35.7755,-78.6368,3.75,5/31/15 19:15,https://untappd.com/c/188621107,https://untappd.com/beer/7457,https://untappd.com/brewery/360,Mexico,Monterrey,Nuevo LeÃ_n
Brooklyn Lager,Brooklyn Brewery,Vienna Lager,5.2,33,,The Borough,Raleigh,NC,35.7798,-78.6435,4.5,6/2/15 22:57,https://untappd.com/c/189100943,https://untappd.com/beer/3558,https://untappd.com/brewery/259,United States,Brooklyn,NY
Franziskaner Hefe-Weissbier NaturtrÃ_b,Spaten-Franziskaner-LÃ¶wenbrÃ_u-Gruppe,Hefeweizen,5,4,,Carolina Ale House,Raleigh,NC,35.7864,-78.6474,4.5,6/3/15 21:01,https://untappd.com/c/189293419,https://untappd.com/beer/14564,https://untappd.com/brewery/1176,Germany,MÃ_nchen,
Blackened Voodoo,Dixie Brewing Co.,Black Lager,5,0,Tasty beer from New Orleans,The Big Easy Raleigh,Raleigh,NC,35.7774,-78.6394,5,6/4/15 19:21,https://untappd.com/c/189514019,https://untappd.com/beer/5648,https://untappd.com/brewery/454,United States,New Orleans,LA
Saints And Sinners,Big Boss Brewing Company,Flanders Red Ale,5,0,"Very sweet, tastes like cider",The Raleigh Times Bar,Raleigh,NC,35.7782,-78.6385,2.75,6/4/15 20:14,https://untappd.com/c/189542137,https://untappd.com/beer/981246,https://untappd.com/brewery/113,United States,Raleigh,NC
Summer Ale,Goose Island Beer Co.,American Pale Ale,5,33,Perfect on a hot summer night,The Raleigh Times Bar,Raleigh,NC,35.7782,-78.6385,4.5,6/5/15 22:01,https://untappd.com/c/190001835,https://untappd.com/beer/470413,https://untappd.com/brewery/2898,United States,Chicago,IL
HopJob Session IPA,Foothills Brewing,Session IPA,4.9,75,,Clouds Brewing,Raleigh,NC,35.7825,-78.6456,3.75,6/6/15 19:29,https://untappd.com/c/190470424,https://untappd.com/beer/1029067,https://untappd.com/brewery/543,United States,Winston-Salem,NC
Orange Citrus IPA,Ass Clown Brewing Company,American IPA,6.7,0,,Clouds Brewing,Raleigh,NC,35.7825,-78.6456,4.5,6/6/15 20:13,https://untappd.com/c/190509213,https://untappd.com/beer/970881,https://untappd.com/brewery/12357,United States,Cornelius,NC
Young's Double Chocolate Stout,Charles Wells Brewery,Milk / Sweet Stout,5.2,25,Great with ice cream!,Flying Saucer Draught Emporium,Raleigh,NC,35.78,-78.6449,5,6/7/15 21:27,https://untappd.com/c/190992954,https://untappd.com/beer/130571,https://untappd.com/brewery/1348,England,Bedford,"Bedfordshire, MK40 4LU"
Guinness Draught,Guinness,Irish Dry Stout,4.3,45,,Flying Saucer Draught Emporium,Raleigh,NC,35.78,-78.6449,4.5,6/7/15 21:50,https://untappd.com/c/191002339,https://untappd.com/beer/4473,https://untappd.com/brewery/49,Ireland,Dublin 8,Ireland
White Street KÃ¶lsch,White Street Brewing Company,KÃ¶lsch,5.2,0,,Carolina Ale House,Raleigh,NC,35.7864,-78.6474,3.5,6/8/15 19:18,https://untappd.com/c/191141154,https://untappd.com/beer/228767,https://untappd.com/brewery/35350,United States,Wake Forest,NC
Warsteiner Premium Verum / German Pilsener,Warsteiner,German Pilsner,4.8,27,,Carolina Ale House,Raleigh,NC,35.7864,-78.6474,4.25,6/8/15 20:03,https://untappd.com/c/191157779,https://untappd.com/beer/10703,https://untappd.com/brewery/1337,Germany,Warstein,
Lemon Wheat IPA,Ass Clown Brewing Company,American IPA,6.8,0,,Clouds Brewing,Raleigh,NC,35.7825,-78.6456,4,6/11/15 21:29,https://untappd.com/c/191924502,https://untappd.com/beer/84526,https://untappd.com/brewery/12357,United States,Cornelius,NC
Saranac  Prism,The Matt Brewing Company (Saranac),American Pale Wheat Ale,5.2,42,"Very pleasant, citrusy",Clouds Brewing,Raleigh,NC,35.7825,-78.6456,4.5,6/11/15 21:47,https://untappd.com/c/191934195,https://untappd.com/beer/496467,https://untappd.com/brewery/2783,United States,Utica,NY
Lazy Marmot,Grand Teton Brewing,Maibock/Helles Bock,7.8,0,,Clouds Brewing,Raleigh,NC,35.7825,-78.6456,4,6/11/15 22:02,https://untappd.com/c/191942134,https://untappd.com/beer/510954,https://untappd.com/brewery/3284,United States,Victor,ID
Chocolate Sea Salt Stout,Ass Clown Brewing Company,Stout,7.1,0,Fantastic,Clouds Brewing,Raleigh,NC,35.7825,-78.6456,4.5,6/11/15 22:29,https://untappd.com/c/191954673,https://untappd.com/beer/261430,https://untappd.com/brewery/12357,United States,Cornelius,NC
Blackwater Series: Choklat Oranj ,Southern Tier Brewing Company,Imperial / Double Stout,10,0,Melted Terry's Chocolate Orange ,Clouds Brewing,Raleigh,NC,35.7825,-78.6456,4.75,6/11/15 22:55,https://untappd.com/c/191965854,https://untappd.com/beer/1032810,https://untappd.com/brewery/4586,United States,Lakewood,NY
Amber Ale,The Duck-Rabbit Craft Brewery,American Amber / Red Ale,5.5,0,,,,,,,4,6/13/15 23:57,https://untappd.com/c/192992836,https://untappd.com/beer/5442,https://untappd.com/brewery/2682,United States,Farmville,NC
Rolling Rock Extra Pale,Latrobe Brewing Co.,North American Adjunct Lager,4.4,0,,,,,,,3.5,6/14/15 0:30,https://untappd.com/c/193004484,https://untappd.com/beer/38907,https://untappd.com/brewery/3204,United States,Saint Louis,MO
Lemon Grass Wheat Ale,Outer Banks Brewing Station,Hefeweizen,5.2,0,,,,,,,5,6/14/15 20:43,https://untappd.com/c/193301727,https://untappd.com/beer/38800,https://untappd.com/brewery/2788,United States,Kill Devil Hills,NC
X-10 Saison,DuClaw Brewing Company,Saison / Farmhouse Ale,6,25,Great melon-y overtones,Tobacco Road Sports Cafe,Raleigh,NC,35.7837,-78.6474,4.75,6/16/15 18:01,https://untappd.com/c/193664361,https://untappd.com/beer/1025452,https://untappd.com/brewery/4921,United States,Baltimore,MD
Ginger WH(^e)AT?!,The Unknown Brewing Co.,American Pale Wheat Ale,5.1,0,"Not too gingery, which is a good thing",Tobacco Road Sports Cafe,Raleigh,NC,35.7837,-78.6474,4.5,6/16/15 18:43,https://untappd.com/c/193677871,https://untappd.com/beer/531107,https://untappd.com/brewery/57226,United States,Charlotte,NC
Skinny Dip,New Belgium Brewing Company,Pale Lager,4.2,22,Probably tastes even better on the beach,MoJoe's Burger Joint,Raleigh,NC,35.7885,-78.647,4.25,6/18/15 19:34,https://untappd.com/c/194199331,https://untappd.com/beer/223,https://untappd.com/brewery/905,United States,Fort Collins,CO
Peroni Original,Birra Peroni,Pale Lager,4.7,0,,Mia Francesca Trattoria,Raleigh,NC,35.8363,-78.6441,4,6/20/15 19:51,https://untappd.com/c/195182249,https://untappd.com/beer/55151,https://untappd.com/brewery/1921,Italy,Roma,RM
Samuel Adams Summer Ale,Boston Beer Company (Samuel Adams),American Pale Wheat Ale,5.3,7,,Renaissance Raleigh North Hills Hotel,Raleigh,NC,35.8362,-78.6438,4.25,6/20/15 20:46,https://untappd.com/c/195227015,https://untappd.com/beer/3916,https://untappd.com/brewery/157,United States,Boston,MA
Hop Sun Summer Wheat Ale,Southern Tier Brewing Company,American Pale Wheat Ale,5.1,30,,World of Beer,Raleigh,NC,35.836,-78.6399,4.25,6/20/15 21:22,https://untappd.com/c/195255385,https://untappd.com/beer/4878,https://untappd.com/brewery/4586,United States,Lakewood,NY
Erdinger WeiÃŸbier / Hefe-Weizen,Erdinger WeissbrÃ_u,Hefeweizen,5.3,0,,World of Beer,Raleigh,NC,35.836,-78.6399,3.75,6/20/15 21:43,https://untappd.com/c/195271684,https://untappd.com/beer/7420,https://untappd.com/brewery/1019,Germany,Erding,
Pale Ale (Yellowtail),Ballast Point Brewing & Spirits,KÃ¶lsch,5.2,23,,Stripers Bar and Grille,Manteo,NC,35.9,-75.6656,4.5,6/21/15 20:19,https://untappd.com/c/195673075,https://untappd.com/beer/5132,https://untappd.com/brewery/68,United States,San Diego,CA
Pacifico Clara,Grupo Modelo S.A. de C.V.,North American Adjunct Lager,4.5,0,,El Rodeo,Raleigh,NC,35.7755,-78.6368,3.5,6/23/15 19:33,https://untappd.com/c/196086402,https://untappd.com/beer/5850,https://untappd.com/brewery/618,Mexico,Mexico City,Distrito Federal
Belgian White,Blue Moon Brewing Company,Witbier,5.4,9,,Amedeo's Italian Restaurant,Raleigh,NC,35.7847,-78.6898,4.5,6/24/15 19:42,https://untappd.com/c/196335241,https://untappd.com/beer/3839,https://untappd.com/brewery/127804,United States,Denver,CO
Saison De BrÃ_e (Fig & Honey Saison),BrÃ_eprint Brewing Company,Saison / Farmhouse Ale,6.5,25,Bit weird,Mitch's Tavern,Raleigh,NC,35.7878,-78.6676,3.25,6/24/15 20:51,https://untappd.com/c/196369627,https://untappd.com/beer/1012812,https://untappd.com/brewery/118488,United States,Apex,NC
Introvert IPA,Left Hand Brewing Company,Session IPA,4.8,55,"Fantastic, love it.",Clouds Brewing,Raleigh,NC,35.7825,-78.6456,5,6/25/15 19:44,https://untappd.com/c/196615711,https://untappd.com/beer/1066923,https://untappd.com/brewery/779,United States,Longmont,CO
Blueberry Ale,Blue Point Brewing Company,Fruit Beer,4.6,0,Excellent.,Clouds Brewing,Raleigh,NC,35.7825,-78.6456,4.75,6/25/15 20:11,https://untappd.com/c/196630493,https://untappd.com/beer/9457,https://untappd.com/brewery/144,United States,Patchogue,NY
Viking Fraoch Scottish Sour,D9 Brewing Company,Sour Ale,5,0,Not my cup of tea,Clouds Brewing,Raleigh,NC,35.7825,-78.6456,2.5,6/25/15 20:54,https://untappd.com/c/196654590,https://untappd.com/beer/561943,https://untappd.com/brewery/67113,United States,Cornelius,NC
Sol,CervecerÃ_a CuauhtÃ©moc Moctezuma S.A. de C.V.,North American Adjunct Lager,4.5,0,,Champions,CancÃºn,Quintana Roo,21.0861,-86.7718,3.75,7/1/15 22:56,https://untappd.com/c/198839773,https://untappd.com/beer/7457,https://untappd.com/brewery/360,Mexico,Monterrey,Nuevo LeÃ_n
Dos Equis Amber,CervecerÃ_a CuauhtÃ©moc Moctezuma S.A. de C.V.,Vienna Lager,4.7,0,,Taco Factory,CancÃºn,Quintana Roo,21.1336,-86.7476,4,7/2/15 20:55,https://untappd.com/c/199137755,https://untappd.com/beer/6392,https://untappd.com/brewery/360,Mexico,Monterrey,Nuevo LeÃ_n
Tecate Light,CervecerÃ_a CuauhtÃ©moc Moctezuma S.A. de C.V.,American Light Lager,3.7,0,,Fat Tuesday,,,21.1325,-86.7479,3.75,7/2/15 22:40,https://untappd.com/c/199192642,https://untappd.com/beer/6841,https://untappd.com/brewery/360,Mexico,Monterrey,Nuevo LeÃ_n
Akumal Pale Ale,The Independent Brewing Co,English Pale Ale,4.8,38,Excellent local Mexican beer,Yaxcheâ€¢Arte Culinario Maya,Playa del Carmen,Quintana Roo,20.6311,-87.0693,4.75,7/5/15 19:54,https://untappd.com/c/200640491,https://untappd.com/beer/388369,https://untappd.com/brewery/69052,Mexico,Playa del Carmen,Quintana Roo
"Corona Extra (Coronita, Familiar, Mega)",Grupo Modelo S.A. de C.V.,North American Adjunct Lager,4.6,0,,El Patio,,,20.632,-87.0686,3.5,7/5/15 22:19,https://untappd.com/c/200688538,https://untappd.com/beer/5848,https://untappd.com/brewery/618,Mexico,Mexico City,Distrito Federal
Sol,CervecerÃ_a CuauhtÃ©moc Moctezuma S.A. de C.V.,North American Adjunct Lager,4.5,0,,Vip's,Veracruz,Veracruz-Llave,19.1868,-96.123,3.75,7/7/15 20:47,https://untappd.com/c/201092410,https://untappd.com/beer/7457,https://untappd.com/brewery/360,Mexico,Monterrey,Nuevo LeÃ_n
Indio,CervecerÃ_a CuauhtÃ©moc Moctezuma S.A. de C.V.,Vienna Lager,4.5,0,,Sorbeto (Villa del Mar),Veracruz,Veracruz-Llave,19.1806,-96.1249,4.5,7/8/15 16:52,https://untappd.com/c/201237015,https://untappd.com/beer/7859,https://untappd.com/brewery/360,Mexico,Monterrey,Nuevo LeÃ_n
Bohemia Obscura,CervecerÃ_a CuauhtÃ©moc Moctezuma S.A. de C.V.,Vienna Lager,5.5,0,Very drinkable,VIPS,,,19.1869,-96.123,4.5,7/8/15 21:17,https://untappd.com/c/201352261,https://untappd.com/beer/7830,https://untappd.com/brewery/360,Mexico,Monterrey,Nuevo LeÃ_n
Bohemia Weizen,CervecerÃ_a CuauhtÃ©moc Moctezuma S.A. de C.V.,Kristallweizen ,5.7,0,Excellent weizen!,Olive Garden,Ciudad de MÃ©xico,Federal District,19.4285,-99.163,5,7/9/15 19:59,https://untappd.com/c/201595341,https://untappd.com/beer/19032,https://untappd.com/brewery/360,Mexico,Monterrey,Nuevo LeÃ_n
Victoria,Grupo Modelo S.A. de C.V.,Vienna Lager,4,0,,Anselma,Ciudad de MÃ©xico,Federal District,19.3492,-99.1641,3.75,7/10/15 16:44,https://untappd.com/c/201843721,https://untappd.com/beer/6212,https://untappd.com/brewery/618,Mexico,Mexico City,Distrito Federal
Pacifico Clara,Grupo Modelo S.A. de C.V.,North American Adjunct Lager,4.5,0,,La Casa de ToÃ±o,CuauhtÃ©moc,Federal District,19.4249,-99.1652,3.5,7/11/15 0:26,https://untappd.com/c/202120418,https://untappd.com/beer/5850,https://untappd.com/brewery/618,Mexico,Mexico City,Distrito Federal
Superior Morena,CervecerÃ_a CuauhtÃ©moc Moctezuma S.A. de C.V.,Vienna Lager,4.5,0,,La Botica,CuauhtÃ©moc,Federal District,19.4272,-99.1661,3.5,7/12/15 1:47,https://untappd.com/c/202702782,https://untappd.com/beer/231395,https://untappd.com/brewery/360,Mexico,Monterrey,Nuevo LeÃ_n
Leon,Grupo Modelo S.A. de C.V.,Dunkel Munich Lager,4.5,0,,"Taco ""Naco"" - Condesa",CuauhtÃ©moc,Federal District,19.4085,-99.1679,4.5,7/12/15 23:06,https://untappd.com/c/203038343,https://untappd.com/beer/6934,https://untappd.com/brewery/618,Mexico,Mexico City,Distrito Federal
Hummin' Bird,Red Oak Brewery,Helles Lager,4.5,16,,Zinburger,Durham,NC,35.9049,-78.9448,4.25,7/15/15 19:00,https://untappd.com/c/203633962,https://untappd.com/beer/7255,https://untappd.com/brewery/1048,United States,Whitsett,NC
Moravian Rhapsody,Raleigh Brewing Company,Czech Pilsener,5.7,37,"Intense, good Pilsner",Raleigh Brewing Company,Raleigh,NC,35.7931,-78.687,4,7/20/15 17:11,https://untappd.com/c/205597596,https://untappd.com/beer/366150,https://untappd.com/brewery/15746,United States,Raleigh,NC
Blatherskite,Raleigh Brewing Company,Scotch Ale / Wee Heavy,5.4,19,Och aye da noo,Raleigh Brewing Company,Raleigh,NC,35.7931,-78.687,4.25,7/20/15 17:17,https://untappd.com/c/205599146,https://untappd.com/beer/322764,https://untappd.com/brewery/15746,United States,Raleigh,NC
City Of Blokes,Raleigh Brewing Company,English Bitter,3.8,0,Bit watery but good,Raleigh Brewing Company,Raleigh,NC,35.7931,-78.687,3.5,7/20/15 17:29,https://untappd.com/c/205602157,https://untappd.com/beer/322739,https://untappd.com/brewery/15746,United States,Raleigh,NC
Hidden Pipe Porter (w/ Oak City Coffee),Raleigh Brewing Company,Porter,6.5,0,Wonderful coffee flavour,Raleigh Brewing Company,Raleigh,NC,35.7931,-78.687,5,7/20/15 17:38,https://untappd.com/c/205604454,https://untappd.com/beer/632863,https://untappd.com/brewery/15746,United States,Raleigh,NC
House Of Clay IPA,Raleigh Brewing Company,Rye Beer,7.5,69,Strong!,Raleigh Brewing Company,Raleigh,NC,35.7931,-78.687,3.75,7/20/15 17:47,https://untappd.com/c/205606813,https://untappd.com/beer/322747,https://untappd.com/brewery/15746,United States,Raleigh,NC
Dear 'ol Dixie,Raleigh Brewing Company,American Pale Ale,5.6,0,Very flavorful. Great.,Raleigh Brewing Company,Raleigh,NC,35.7931,-78.687,4.5,7/20/15 17:50,https://untappd.com/c/205607640,https://untappd.com/beer/461048,https://untappd.com/brewery/15746,United States,Raleigh,NC
Hell Yes Ma'am,Raleigh Brewing Company,Belgian Blonde / Golden,9.2,30,Dangerously strong!,Raleigh Brewing Company,Raleigh,NC,35.7931,-78.687,3.75,7/20/15 17:55,https://untappd.com/c/205609102,https://untappd.com/beer/322756,https://untappd.com/brewery/15746,United States,Raleigh,NC
The First Squeeze,Raleigh Brewing Company,American Pale Wheat Ale,6,24,Can't taste the Orange,Raleigh Brewing Company,Raleigh,NC,35.7931,-78.687,3.25,7/20/15 17:57,https://untappd.com/c/205609460,https://untappd.com/beer/634647,https://untappd.com/brewery/15746,United States,Raleigh,NC
Brown Ale,The Duck-Rabbit Craft Brewery,American Brown Ale,5.6,0,,Nash Square,Raleigh,NC,35.7778,-78.6427,4,7/22/15 20:13,https://untappd.com/c/206168110,https://untappd.com/beer/5443,https://untappd.com/brewery/2682,United States,Farmville,NC
